Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,equip_b_senalizacion_ext,equip_b_acceso_modo,equip_b_nombre,cerramiento_id,acc_id,acc_dis_id,equip_b_tiene_interes,equip_b_superficie_aprox,cerramiento_material_id,web,otro_punto_interes_tipo,otro_punto_interes_descripcion,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,85446,13,false,false,,OJGPI00107,Se localiza a 30 m. de la entrada oriental de Kaite. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Portillejo II,1,3,2,true,0,4,,1,"Se trata de una pequeña cavidad de 9,60 m. de desarrollo. Su entrada presenta varios bloques desprendidos del techo, producto de la gelivación.",POINT (-3.659987684555817 43.038925566962426)
,,,,,,-1,-1,-1,,,85447,13,false,false,,OJGPI00109,"Se localizan en un pequeño cortado ubicado en la base del Pico Cuerno, siendo visible una de ellas desde Cueva de Sotoscueva. El acceso más cómodo se realiza desde la curva que adopta la carretera en dicho lugar. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Pico Cuerno I-II,1,3,2,true,0,4,,1,"Se trata de dos pequeños abrigos situados a diferente nivel, e interconectados por una grieta impenetrable. El inferior apenas tiene 5 m. de desarrollo, presentando algunos bloques desprendidos del techo. El superior es ascendente; sucesivos derrumbamientos han hecho retroceder el techo hasta su entrada actual. Tiene unos 5 m. de desarrollo, casi en chimenea por su gran inclinación, finalizando obstruida por rellenos.  Si bien se ha citado reiteradamente al Abrigo de Soto cuerno como el lugar en donde se hallaron las hachas de talón de la Edad del Bronce, el hallazgo se realizó realmente bajo unos bloques del propio Pico Cuerno.",POINT (-3.668932147293198 43.037342803034115)
,,,,,,-1,-1,-1,,,85448,13,false,false,,OJGPI00110,"El acceso se realiza subiendo al Pico Cuerno por la interrupción existente en el escarpe, al S. del mismo. La entrada mira hacia el N., ubicándose en un pequeño cortado, a 2 m. de su base y a 1,5 m. de la plataforma superior. Es visible desde lejos. Inven",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Pico Cuerno Iii,1,3,2,true,0,4,,1,"Consta de una corta galería de 3,8 m. de sección ligeramente elipsoidal, que finaliza en un pequeño salto de -2,7 m. de profundidad, en cuyo fondo, de 1,5 m. de longitud, los sedimentos obstruyen toda posible continuidad.",POINT (-3.668554117061748 43.036444522962924)
,,,,,,-1,-1,-1,,,85449,13,false,false,,OJGPI00111,"Se accede desde la Caseta de las Animas, sita en el Alto Concha (Alto de San Bernabé), por una senda que, a media ladera entre la carretera y la plataforma superior, nos conduce al Pico Cuerno. A 200 m. escasos aparece la entrada en una zona carente de ve",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Pico Cuerno Iv,1,3,2,true,0,4,,1,"Posee una doble entrada: dos pequeñas simas, una de ellas impenetrable, permiten el acceso, tras salvar un desnivel de -1,5 m., a una amplia galería de tan sólo 8,5 m. de desarrollo. Tiene rellenos arenosos.",POINT (-3.666190701744869 43.033576739173377)
,,,,,,-1,-1,-1,,,86059,13,true,false,,PEUPI000050,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Alto del Pinar,1,3,2,false,0,4,,14,Vista panorámica,POINT (-4.922030271307084 42.968598030738029)
,,,,,,-1,-1,-1,,,85450,13,false,false,,OJGPI00112,"Situada en la cuneta de la carretera que desde el Alto Concha desciende hacia el pueblo de Cueva; aparece unos 100 m. antes de la primera curva. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Pico Cuerno V,1,3,2,true,0,4,,1,"Se trata de una pequeña cavidad de 8 m. de desarrollo, a la que se accede por un pequeño desnivel de -1 m. Actúa como sumidero de las aguas de escorrentía que recoge la cuneta. Tiene rellenos arcillosos, así como un hemicono de derrubio s en su entrada.",POINT (-3.667695845450935 43.036539582584716)
,,,,,,-1,-1,-1,,,85451,13,false,false,,OJGPI00113,"Cerrada con muro de ladrillo. Situada a unos 20 m. sobre el lecho del río Trema, en la base de un pequeño escarpe al fondo de un inclinado prado, que arranca desde el mismo lecho del río. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva de Prado Vargas,3,3,2,true,0,3,,1,"Antigua resurgencia, actualmente fósil de 120 m. de desarrollo. A destacar que en su zona final se encontrón un cráneo de Ursus Spelaeus acompañado de otros restos.",POINT (-3.630391275022083 43.031888505266416)
,,,,,,-1,-1,-1,,,85452,13,false,false,,OJGPI00114,Cavidad situada en el bosque de encinas contiguo a Prado Vargas enfrente de Cueva Redonda. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva enfrente de Cueva Redonda,1,3,2,true,0,4,,1,Se trata de una pequeña sima de 1 m. de salto que da acceso a 9 m. de conductos con una pequeña sección.,POINT (-3.629848146334304 43.032791986010295)
,,,,,,-1,-1,-1,,,85453,13,false,false,,OJGPI00115,"Desde la carretera de Cornejo a Quintanilla del Rebollar, al sobrepasar Las Diaclasas, se baja al cauce del río por un camino transitable para vehículos. El abrigo es fácilmente localizable por su gran boca situada en donde empieza el cortado del Cañón. I",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Abrigo del Trema,1,3,2,true,0,4,,1,Gran abrigo de 34 m. de anchura y una profundidad máxima de 8 m. salvo dos gateras pequeñas que se comunican a los pocos metros. La altura media es de 5 m.,POINT (-3.631090803769495 43.034270948851521)
,,,,,,-1,-1,-1,,,88965,13,true,false,,SCLPI00022,,2010-05-27T22:00:00Z,2000-07-10T22:00:00Z,1,false,En la Reserva Natural,Cabaña en la Reserva,1,2,2,true,0,4,,2,,POINT (-2.839569517908951 41.717871266342421)
,,,,,,-1,-1,-1,,,86035,13,true,false,,PEUPI000026,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,El Hedo,1,3,2,false,0,4,,14,Zona húmeda,POINT (-5.044072920966443 43.06335244220277)
,,,,,,-1,-1,-1,,,85454,13,false,false,,OJGPI00116,"Situada encima del abrigo anterior, su acceso más cómodo se realiza bordeando la cascajera de la peña para alcanzar la pequeña entrada posterior. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva Colgada,1,3,2,true,0,4,,1,Cavidad de desarrollo horizontal de 20 m. de desarrollo y unas dimensiones máximas de 4 m. de ancho por otros tantos de alto. Las dos entradas principales quedan colgadas en la pared del Cañón. El acceso se realiza por las entradas situadas en una diaclasa paralela.,POINT (-3.631091726483412 43.034360992761187)
,,,,,,-1,-1,-1,,,85455,13,false,false,,OJGPI00117,"Desde la chopera que hay en la entrada del Cañón y ascendiendo por un pequeño cauce proveniente de la Fuente, 10 m. más arriba, en una pequeña sima, se abre la entrada a la cueva. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Fuente de la Calzada I,1,3,2,true,0,4,,1,"Es una cueva de trazado horizontal tras una entrada en sima de hundimiento, con un desarrollo de 14 m. Aparece en ella un pequeño aporte que se pierde para resurgir a los 8 m. por la Fuente.",POINT (-3.631720698856518 43.035843330829223)
,,,,,,-1,-1,-1,,,85456,13,false,false,,OJGPI00118,Se encuentra situada 50 m. por encima de la anterior. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Fuente de la Calzada II,1,3,2,true,0,4,,1,Surgencia impenetrable que sólo actúa en época de intensas precipitaciones.,POINT (-3.63233444572977 43.035839941303827)
,,,,,,-1,-1,-1,,,85457,13,false,false,,OJGPI00119,"Se hallan colgadas en el frente calizo del Cejo Cornejo. Se accede a ellas desde la carretera de Cornejo a Quintanilla del Rebollar, cruzando el río y ascendiendo por el piedemonte hasta alcanzar la base del cortado. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva I,1,3,2,true,0,4,,1,"Cavidad de 17 m. de desarrollo y unas d. siones máximas de 1,7 m. de ancho por 2,5 alto que disminuyen ligeramente hasta a bruscamente.",POINT (-3.633564718301555 43.036103283901632)
,,,,,,-1,-1,-1,,,85458,13,false,false,,OJGPI00120,"Se hallan colgadas en el frente calizo del Cejo Cornejo. Se accede a ellas desde la carretera de Cornejo a Quintanilla del Rebollar, cruzando el río y ascendiendo por el piedemonte hasta alcanzar la base del cortado. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva II,1,3,2,true,0,4,,1,Cavidad de trazado horizontal con un de llo de 15 m. y unas dimensiones de 3 m. de por 4 m. de alto que se van reduciendo hast bar resultando impenetrable.,POINT (-3.634062207551812 43.036730871395179)
,,,,,,-1,-1,-1,,,85459,13,false,false,,OJGPI00121,"Se hallan colgadas en el frente calizo del Cejo Cornejo. Se accede a ellas desde la carretera de Cornejo a Quintanilla del Rebollar, cruzando el río y ascendiendo por el piedemonte hasta alcanzar la base del cortado. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva III,1,3,2,true,0,4,,1,Cavidad de 21 m. de desarrollo estruct en una diaclasa de descompresión del Cañá tres entradas son perpendiculares a esta dié,POINT (-3.640378693072591 43.042098635229308)
,,,,,,-1,-1,-1,,,85460,13,false,false,,OJGPI00122,"Se sitúa en el extremo W. de La Mesa, prácticamente en el eje del sinclinal del mismo nombre. El acceso se realiza cómodamente desde la reciente carretera local que enlaza Haedo de Linares con el norte de la Merindad, apreciándose en su contorno, con espe",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Fuente Cubio,1,3,2,true,0,4,,1,"Se trata de una surgencia por la que, al parecer, salen a la luz las aguas de infiltración procedentes del sector occidental de La Mesa. Si bien no ha sido comprobado por coloración, es muy probable que el aporte que aparece al comienzo de la Galería del Hambre (próximo al Paso de Los Tres) tenga su origen en la rápida desaparición del curso sub aéreo que nace en Fuente Cubío. Recordamos aquí de nuevo que dicho aporte es el principal causante del mantenimiento del nivel en los lagos situados en el eje del sinclinal.",POINT (-3.658346175481721 43.023176444282186)
,,,,,,-1,-1,-1,,,85461,13,false,false,,OJGPI00124,"Son fácilmente localizables desde el Km. 13,500 de la carretera de Quintanilla del Rebollar a Cornejo. Están situadas a 20 m. sobre el nivel de la base del cortado del Oricedo. El único modo de llegar a ellas es realizar una escalada artificial. Inventari",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Nido de las Águilas,1,3,2,true,0,4,,1,Abrigo de 15 m. de desarrollo con cuatro entradas y cómodas proporciones.,POINT (-3.626219863743176 43.038124787249494)
,,,,,,-1,-1,-1,,,85462,13,false,false,,OJGPI00125,"Es muy visible desde la citada carretera, situándose en la base del cortado. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Grieta del Cortado,1,3,2,true,0,4,,1,Grieta de 5 m. de desarrollo y 4 m. de alta que acaba colmatándose.,POINT (-3.627433642008281 43.036767404769485)
,,,,,,-1,-1,-1,,,85463,13,false,false,,OJGPI00126,Situadas sobre Cueva la Mina se pueden observar desde la carretera bajo un extraplomo del cortado. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cuevas I y II Superiores a Cueva La Mina,1,3,2,true,0,4,,1,"Son dos grietas de 8 y 10 m., una de ellas casi obstruida por el desplome de un gran bloque.",POINT (-3.628497969248146 43.032799408869963)
,,,,,,-1,-1,-1,,,85481,13,false,false,,OJGPI00144,Serie de abrigos situados en el cortado del Oricedo frente a Hornillalatorre. Se accede a ellos siguiendo la base del cortado desde Hornillalastra. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Abrigo IV,1,3,2,true,0,4,,1,"Abrigo que tiene unas dimensiones de 5 m. de ancho por 1,2 m. de alto y un desarrollo de 10m.",POINT (-3.601392861145785 43.041409659418484)
,,,,,,-1,-1,-1,,,85464,13,false,false,,OJGPI00127,"Permanecen colgadas en el cortado, a la altura del km. 12,800, y su nombre es debido al apelativo dado por los vecinos de Cornejo a dos curiosas formas de erosión próximas a las cavidades. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,El Porrino y La Porrina,1,3,2,true,0,4,,1,Son una serie de pequeños conductos horizontales con un desarrollo de 13 m.,POINT (-3.628610603311982 43.031808250896027)
,,,,,,-1,-1,-1,,,85465,13,false,false,,OJGPI00128,"El Huerto de los Olivos es el nombre dado por los habitantes de Comejo a una amplia fisura, producto del desplazamiento de una parte del cortado del Cañón del Trema. El fondo de esta fisura tiene una abundante vegetación, ! todo almendros, que dan al esco",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva Del Huerto De Los Olivos I,1,3,2,true,0,4,,1,"La Cueva 1 es un gran laminador de 151 ancho por 1,5 m. de alto relleno de derrubios ticos. En un nivel inferior se progresa por ti: de pequeñas gateras con abundante litogér El desarrollo de la cavidad es de 80 m.",POINT (-3.629261109881532 43.035406636416432)
,,,,,,-1,-1,-1,,,85466,13,false,false,,OJGPI00129,encuentra situada en las proximidadl la anterior. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Huerto de los Olivos II,1,3,2,true,0,4,,1,Es una pequeña cavidad de 8 m. de Ion! que acaba resultando impenetrable.,POINT (-3.629268010549929 43.036081965807327)
,,,,,,-1,-1,-1,,,85467,13,false,false,,OJGPI00130,Cavidad situada junto a la carretera Cueva la Mina. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva Redonda,1,3,2,true,0,4,,1,De unas dimensiones de 3 m. de ancho 1 m. de alto acaba colmatándose a los 8 m. dej sólo un pequeño agujero por donde se pe una corriente de aire. El suelo original de la dad apenas se ve bajo el estrato de basura¡ lo oculta.,POINT (-3.629234429540534 43.032795362011882)
,,,,,,-1,-1,-1,,,85468,13,false,false,,OJGPI00131,"Situada en la cuneta de la carretera, a¡: madamente a la altura de km. 12,850. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Grieta de La Carretera,1,3,2,true,0,4,,1,"Grieta de 2,5 m. de profundidad aprovechada para el vertido de basuras. Resurgencia en avenidas.",POINT (-3.629231669708707 43.032525230108043)
,,,,,,-1,-1,-1,,,85469,13,false,false,,OJGPI00132,Cavidades situadas junto a la primera curva de la carretera después de salir de Cornejo con dirección a Quintanilla del Rebollar. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,"Grietas de La Curva I, II Y III",1,3,2,true,0,4,,1,Se trata de un conjunto de tres gateras sin comunicación entre ellas. La mayor de ellas tiene una longitud de 7 m.,POINT (-3.62910616762008 43.032255772984072)
,,,,,,-1,-1,-1,,,88966,13,true,false,,SCLPI00023,Junto a la Casa del Parque,2010-05-27T22:00:00Z,2010-01-14T23:00:00Z,1,false,Casa del Parque,Jardín Casa del Parque,3,1,1,true,0,3,,3,Jardin en la Casa del Sabinar,POINT (-2.855457411112325 41.725413279167427)
,,,,,,-1,-1,-1,,,85470,13,false,false,,OJGPI00133,"Está situada en un prado cercano al cartel indicador de población de Cornejo, a unos 200 m. de éste. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva de Los Colmenares,1,3,2,true,0,4,,1,"Es una pequeña sima, producida por un hundimiento, que da acceso a 40 m. de conductos horizontales semicolmatados, con unas dimensiones de 1 m. de ancho por 1,20 m. de alto.",POINT (-3.628606008331892 43.031358030917424)
,,,,,,-1,-1,-1,,,85471,13,false,false,,OJGPI00134,"Se encuentra situada a escasos 50 m. de Cornejo, abierta en un prado cercano a la carretera. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Dolina-Hundimiento,1,3,2,true,0,4,,1,"Es una dolina, de forma sernicircular, de 6 m. de diámetro, producida por un hundimiento en los depósitos aluviales. Es totalmente impenetrable siendo objeto de vanos intentos para cegarla.  Esta dolina, de cuya existencia ya se tenía conocimiento, se agrandó en la avenida del Trema que asoló Cornejo en 1980 destacando el importante caudal que de ella manaba.",POINT (-3.628109536687996 43.030820462509446)
,,,,,,-1,-1,-1,,,85472,13,false,false,,OJGPI00135,"Se localiza en el fondo del vallejo más oriental, abierto en el Santoniense, en el reverso del Pico Oricedo. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Hoyo Calderas,1,3,2,true,0,4,,1,Es una pequeña sima de 5 m. de profundidad aprovechada para el vertido de basuras.,POINT (-3.6059698171646 43.038684047655565)
,,,,,,-1,-1,-1,,,85473,13,false,false,,OJGPI00136,"Se localizan debajo del puente de la carretera a Hornillalatorre, en la entrada del cañón y al mismo nivel que el arroyo. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Surgencias del Arroyo de la Hoz,1,3,2,true,0,4,,1,"Son una serie de pequeñas surgencias por las que afloran las aguas recogidas por el Oricedo; por tal razón sólo funcionan con grandes precipitaciones.",POINT (-3.596684609307454 43.03062842315358)
,,,,,,-1,-1,-1,,,85474,13,false,false,,OJGPI00137,encuentra junto a la carretera a Hornillalatorre frente a las ruinas del molino. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Molino,1,3,2,true,0,4,,1,Es un amplio portalón de 12 m. de ancho por 3 m. de alto abierto en una junta de estratificación. Se puede progresar 15 m. por una gatera que acaba cegada por la concreción.,POINT (-3.59669507716917 43.03170895762964)
,,,,,,-1,-1,-1,,,85475,13,false,false,,OJGPI00138,"La cavidad se encuentra situada junto a la carretera, colgada a 2 m. sobre ésta. Actualmente permanece cegada para evitar los desperfectos que causaba el agua que de ella manaba, en la carretera. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva del Perro,1,3,2,true,0,4,,1,"Es una pequeña cavidad, abierta en una fractura, de 3 m. de desarrollo.",POINT (-3.596763132378853 43.038732426692562)
,,,,,,-1,-1,-1,,,85476,13,false,false,,OJGPI00139,Se encuentra a 1 km. de Hornillalatorre siendo fácilmente localizable puesto que sus aguas forman una charca a unos 15 m. de la carretera. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Surgencia de Hornillalatorre I,1,3,2,true,0,4,,1,"Surgencia de escaso caudal aparecida al hacer un pequeño desmonte. Abierta en una junta de estratificación, es totalmente impenetrable.",POINT (-3.597089668190422 43.040756824947458)
,,,,,,-1,-1,-1,,,85477,13,false,false,,OJGPI00140,"Se halla situada a 250 m. de la Cueva del Molino, abierta en la cuneta de la carretera. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva de la carretera,1,3,2,true,0,4,,1,Es una pequeña cavidad de 10 m. de ancho por 1 m. de alto y una profundidad de 5 m. rellena de sedimentos elásticos. Funciona como pérdida de la escorrentía que circula por la cuneta de la carretera.,POINT (-3.596710780046898 43.033329758956718)
,,,,,,-1,-1,-1,,,85478,13,false,false,,OJGPI00141,Se encuentra situada en las proximidades de la Cueva de la Carretera. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Abrigo de la Iglesiona,1,3,2,true,0,4,,1,Se trata de un amplio abrigo de 10 m. de ancho por 10 m. de alto y una profundidad de 7 m.,POINT (-3.596708599013781 43.033104647689065)
,,,,,,-1,-1,-1,,,85479,13,false,false,,OJGPI00142,Serie de abrigos situados en el cortado del Oricedo frente a Hornillalatorre. Se accede a ellos siguiendo la base del cortado desde Hornillalastra. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Abrigo I,1,3,2,true,0,4,,1,Tiene unas dimensiones de 10 m. de ancho por 5 m. de alto profundizando 8 m. Presenta algunas formaciones litogenéticas.,POINT (-3.60207685277832 43.042306552123335)
,,,,,,-1,-1,-1,,,85480,13,false,false,,OJGPI00143,Serie de abrigos situados en el cortado del Oricedo frente a Hornillalatorre. Se accede a ellos siguiendo la base del cortado desde Hornillalastra. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Abrigos II y III,1,3,2,true,0,4,,1,"Son dos abrigos unidos, el primero de 15 m. de ancho por 7 m. de alto y una profundidad de 5 m. y el segundo de 9 m. de ancho por 6 m. de alto. También presentan algunas formaciones.",POINT (-3.601704163941164 43.041858267682002)
,,,,,,-1,-1,-1,,,85482,13,false,false,,OJGPI00145,Serie de abrigos situados en el cortado del Oricedo frente a Hornillalatorre. Se accede a ellos siguiendo la base del cortado desde Hornillalastra. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Abrigo V,1,3,2,true,0,4,,1,"Pequeña galería de 15 m. de desarrollo y unas dimensiones de 1,2 m. de ancho por 2 m. de alto.",POINT (-3.599832029837618 43.038716382635066)
,,,,,,-1,-1,-1,,,85483,13,false,false,,OJGPI00146,Se hallan situadas a lo largo del frente calizo del Oricedo presentando claras diferencias con las anteriores cavidades: están estructuradas según fracturas y algunas evidencian una actividad hídrica muy pretérita. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cavidad I,1,3,2,true,0,4,,1,"Tiene unas dimensiones de 1 m. de ancho por 1,6 m. de alto y un oosarrollo de 5,1 m.",POINT (-3.605961608543114 43.044087026186041)
,,,,,,-1,-1,-1,,,85484,13,false,false,,OJGPI00147,Se hallan situadas a lo largo del frente calizo del Oricedo presentando claras diferencias con las anteriores cavidades: están estructuradas según fracturas y algunas evidencian una actividad hídrica muy pretérita. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cavidad II,1,3,2,true,0,4,,1,Adaptada a una diaclasa se encuentra dividida en dos niveles por un piso de concreción. Profundiza 5 m.,POINT (-3.609407979853486 43.044969214425741)
,,,,,,-1,-1,-1,,,85485,13,false,false,,OJGPI00148,Se hallan situadas a lo largo del frente calizo del Oricedo presentando claras diferencias con las anteriores cavidades: están estructuradas según fracturas y algunas evidencian una actividad hídrica muy pretérita. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cavidad III,1,3,2,true,0,4,,1,"Se trata de dos diaclasas perpendiculares con un desarrollo de 8 m. y unas dimensiones de 0,5 m. de ancho por 1,5 m. de alto.",POINT (-3.612170261014665 43.044954471605088)
,,,,,,-1,-1,-1,,,85486,13,false,false,,OJGPI00149,Se hallan situadas a lo largo del frente calizo del Oricedo presentando claras diferencias con las anteriores cavidades: están estructuradas según fracturas y algunas evidencian una actividad hídrica muy pretérita. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cavidad IV,1,3,2,true,0,4,,1,"Tiene un desarrollo de 7,6 m. y unas dimensiones de 0,8 m. de ancho por 1,5 m. de alto.",POINT (-3.613402426806356 43.04539811804635)
,,,,,,-1,-1,-1,,,86026,13,true,false,,PEUPI000017,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Chorco del Corral de los lobos,1,3,2,false,0,4,,2,Chorco,POINT (-4.99122738260479 42.905208834723375)
,,,,,,-1,-1,-1,,,86027,13,true,false,,PEUPI000018,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Síerra de las Porracas,1,3,2,false,0,4,,14,Vista panorámica,POINT (-5.317770056465902 43.040227149148699)
,,,,,,-1,-1,-1,,,85487,13,false,false,,OJGPI00150,Se hallan situadas a lo largo del frente calizo del Oricedo presentando claras diferencias con las anteriores cavidades: están estructuradas según fracturas y algunas evidencian una actividad hídrica muy pretérita. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cavidad V,1,3,2,true,0,4,,1,"Es una pequeña galería desarrollada a lo largo de una diaclasa con un desarrollo de 13 m. y unas dimensiones medias de 0,6 m. de ancho por 1,8 m. de alto.",POINT (-3.617997217090771 43.044472909086373)
,,,,,,-1,-1,-1,,,85488,13,false,false,,OJGPI00151,Se hallan situadas a lo largo del frente calizo del Oricedo presentando claras diferencias con las anteriores cavidades: están estructuradas según fracturas y algunas evidencian una actividad hídrica muy pretérita. Inventario G.E.E.,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cavidad VI,1,3,2,true,0,4,,1,"Se trata de una ..2""""3.clasa agrandada, con un desarrollo de 11 m. y t.nas dimensiones de 1,4 m. de ancho por 2,7 m. de alto.",POINT (-3.620438942722559 43.043108964340313)
,,,,,,-1,-1,-1,,,85489,13,false,false,,OJGPI00152,"Tomando como referencia la carretera que desde Hornillalastra se dirige a Hornillalatorre y una vez sobrepasado el puente de la misma sobre el Arroyo de la Hoz, nos encontramos con las ruinas del antiguo molino de Hornillalastra, desde el cual y en direcc",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Cueva de las Yeguas,1,3,2,true,0,4,,1,"Formada siguiendo una juntura de estratificación, esta cavidad parece ser uno de los conductos de desagüe de la superficie de absorción de Citorca. En la actualidad sólo ocasionalmente, en época de grandes precipitaciones, actúa como surgencia activa. El resto del tiempo, el desagüe se realiza por unas pequeñas surgencias localizadas junto y al nivel del Arroyo de la Hoz, coincidiendo con la juntura de estratificación citada.  Con un desarrollo topografiado de 1.784 m. y un desnivel total de +72 m., durante los primeros novecientos metros aproximadamente la cavidad asciende suavemente siendo en este tramo las características más destacables las siguientes: sección ajustada a la junta de estratificación en su sentido horizontal, suelo pavimentado en numerosos sitios por una capa de concreción y existencia de formaciones litogénicas en algunas chimeneas que coinciden con diaclasas transversales. En los últimos metros de este tramo se observa un cambio morfológico notable, que no se abandonará hasta el final, consistente en un extraño fenómeno de corrosión que afecta a la roca.   Posteriormente, la cavidad inicia un giro cuyo sentido predominante es SE., con tendencia descendente, hasta llegar a un laminador impenetrable, pero con notable corriente de aire.  Citar la existencia en esta cavidad de un meandro de reducidas dimensiones que podría permitir su progresión.",POINT (-3.595465916357278 43.031535261546153)
,,,,,,-1,-1,-1,,,85490,13,false,false,,OJGPI00153,"Esta surgencia se halla situada cerca de la carretera de Hornillayuso a Hornillalatorre, a la altura del cruce a Hornillalastra. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Surgencia de Hornillalastra,1,3,2,true,0,4,,1,"Es una surgencia ascendente, totalmente impenetrable, que entra en funcionamiento en grandes crecidas. Sus características ya fueron citadas al describir los rasgos principales del Sector Oricedo.",POINT (-3.595426745950442 43.027483255167098)
,,,,,,-1,-1,-1,,,85491,13,false,false,,OJGPI00154,"Localizada en el Pico Citorca a ciento cincuenta metros aproximadamente del Portillo del mismo nombre, en dirección SE. Inventario G.E.E.",2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,false,,Sima Citorca I,1,3,2,true,0,4,,1,"Sima de 35,5 m. de desnivel formada siguiendo una fractura del terreno.",POINT (-3.583920701463741 43.043751365476759)
