Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,equip_b_senalizacion_ext,equip_b_acceso_modo,equip_b_nombre,cerramiento_id,acc_id,acc_dis_id,equip_b_tiene_interes,equip_b_superficie_aprox,cerramiento_material_id,web,refugio_tipo,refugio_uso,refugio_actividad,refugio_capacidad_pernoctar,refugio_servicio_comida,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,89278,14,true,false,,SGRRF00039,"Refugio de fortuna a pie de carretera con tejado a un agua y bancos exteriores de madera, en zona de pinar.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Carretera del Arenal al puerto de la Centenera km. 4,5 . A pie de carretera en un ensanche después del arroyo de la Ortiga.",La Ortiga,2,1,2,false,0,11,,3,1,Varios,false,false,POINT (-5.072184734486321 40.292378478247393)
,,,,,,-1,-1,-1,,,89279,14,true,false,,SGRRF00048,Refugio en la ruta del puerto del Arenal. Con tejado a un agua y banco interior.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Desde el puerto de la Centenera hacia el Norte, por la pista de las Campanas, a 35 minutos andando desde este puerto.",Las Campanas,1,1,2,false,0,1,,2,1,Varios,true,false,POINT (-5.05875242752936 40.298876433429584)
,,,,,,-1,-1,-1,,,89288,14,true,false,false,SGRRF00060,"Edificio con porche a la entrada y zócalo alrededor. Con tejado de pizarra a dos aguas en la plataforma del Nogal del Barranco, zona de pinar.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,true,"Desde Guisando 4,5 Km por la carretera al Nogal del Barranco",Nogal del Barranco,1,1,2,false,0,1,,9,2,Varios,true,false,POINT (-5.162403609578694 40.23453114473778)
,,,,,,-1,-1,-1,,,89281,14,true,false,,SGRRF00014,"Refugio de fortuna cerca del inicio de la senda del Puerto del Peón y Canal Seca, con tejado a un agua.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"A unos 7,2 Km del Hornillo por el carril forestal del Charco Verde. Desde la plataforma de Domingo Fernando por la calleja andando durante 10 minutos por el camino del Puerto del Peón.",Domingo Fernando,1,2,2,false,0,1,,2,1,Varios,false,false,POINT (-5.140059888484728 40.262207316513567)
,,,,,,-1,-1,-1,,,89282,14,true,false,,SGRRF00033,"Refugio grande, con porche a la entrada, en la zona de la Francisca, cubierta a dos aguas. Contraventanas de madera y almacén.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Carretera del Hornillo a Guisando. Camino Forestal al Collado de la Casa y La Francisca, cruzando el Río Cantos. A 2,5 Km desde El Hornillo.",La Francisca,1,1,2,true,0,1,,9,2,Otro,true,false,POINT (-5.129726388659607 40.258559537598501)
,,,,,,-1,-1,-1,,,89283,14,true,false,,SGRRF00035,"Pequeño refugio de fortuna con tejado a una agua cerca del area recreativa, en zona de pinar con buenas vistas.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Desde el Hornillo 7,1 Km., dirección a Guisando y por el camino de La Francisca, después por pista de tierra dirección la Lancha del Rey. A 80 m de la pista forestal. Pista de las Tormeras.",La Lancha del Rey,1,1,2,false,0,1,,9,1,Varios,false,false,POINT (-5.122062318293874 40.265862525094462)
,,,,,,-1,-1,-1,,,89284,14,true,false,,SGRRF00052,"Edificio a dos aguas, entre pinos. Tejado de pizarra negra con porche cubierto en la entrada.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,true,"Desde el Hornillo a 8,5 Km por pista forestal hacia la Lancha del Rey y desde allí continúa una pista hacia las Tormeras. Después andando, desde el final de esta pista con dirección Norte, durante 5 minutos.",Las Tormeras,1,1,2,false,0,1,,2,1,Varios,true,false,POINT (-5.125642320599223 40.271452524913606)
,,,,,,-1,-1,-1,,,89285,14,true,false,,SGRRF00023,"Pequeño refugio en el cruce de pistas forestales con tejado a un agua, en zona de pinar.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Desde Guisando sale la pista con dirección a el Hoyuelo, a 4,5 Km.",El Hoyuelo,1,1,2,false,0,1,,2,1,Varios,false,false,POINT (-5.138832223245714 40.241412508073438)
,,,,,,-1,-1,-1,,,89286,14,true,false,,SGRRF00028,"Pequeño refugio en el cruce de pistas forestales y cortafuegos, con tejado a un agua, en zona de pinar.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"A 5 Km de Guisando por la carretera a Candeleda, desviandose en el P.K. 4,5 por la pista forestal a la derecha. En la confluencia de pistas forestales y cortafuegos.",Guisandillo,1,1,2,false,0,1,,9,1,Varios,false,false,POINT (-5.135556177031132 40.206047008905031)
,,,,,,-1,-1,-1,,,89287,14,true,false,,SGRRF00043,"Refugio de fortuna con tejado a un agua en zona de pinar, con vistas a Arenas y al Valle del Tietar. Usado por el vigilante de la torreta de incendios de la Sillita",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,true,Desde Guisando a unos 10 Km. por la pista forestal que une Guisando con la C-501 y desde esta por el camino forestal de La Torreta. Desde Arenas a unos 17 km dirección Candeleda y por la pista de Arbillas y la de La Torreta.,La Sillita,1,1,2,false,0,1,,2,2,Otro,false,false,POINT (-5.144190138193701 40.203161231963058)
,,,,,,-1,-1,-1,,,89280,14,true,false,false,SGRRF00012,"Pequeño refugio con tejado a un agua, a pie de pista forestal en zona de pinar.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,Desde el Hornillo por la pista forestal de la Francisca,Collado de la Casa,1,1,2,false,0,1,,2,1,Varios,false,false,POINT (-5.123109753828074 40.24550476632465)
,,,,,,-1,-1,-1,,,89289,14,true,false,,SGRRF00034,Refugio grande en la margen derecha del río Tormes en el tramo del GR-10 entre Hoyos del Espino y Navacepeda.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,Desde Hoyos del Collado por pista asfaltada a 2 Km dirección Norte. Andando desde Prado Molino en Hoyos del Espino por el cordel de ganado dirección a Barco de Avila 15 minutos.,La Hoya,1,1,2,false,0,1,,9,1,Pesca,true,false,POINT (-5.201275089339225 40.34458614148366)
,,,,,,-1,-1,-1,,,89325,14,true,false,false,SGRRF00068,En la margen izquierda de la garaganta de Bohoyo.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Margen izquierda de la garaganta de Bohoyo, en zona de robledal y brezal.",El Piesnillo,1,2,2,false,0,1,,2,1,Montañismo,false,false,POINT (-5.406667435032549 40.299629982579113)
,,,,,,-1,-1,-1,,,89579,14,true,true,,VLIRF00001,,2011-06-13T22:00:00Z,1997-06-16T22:00:00Z,1,true,,Majalavilla,1,2,2,false,0,1,,4,1,Recreo,true,false,POINT (-4.516559867436398 40.352526120955105)
,,,,,,-1,-1,-1,,,89580,14,true,false,,VLIRF00002,,2011-06-13T22:00:00Z,1997-06-16T22:00:00Z,1,false,,Corral del Riscazo,1,2,2,false,0,1,,4,1,Recreo,false,false,POINT (-4.535643848533196 40.359189787700984)
,,,,,,-1,-1,-1,,,89290,14,true,false,false,SGRRF00056,"Típico refugio de pescadores, próximo a la Garganta de Barbellido con pequeño porche, al pie de pista . Cubierta a un agua.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,true,"Carretera de la Plataforma de Gredos y desvio a Navacepeda de Tormes. Desde Navacepeda de Tormes, por la pista de Barbellido",El Mellizo,1,1,2,false,0,1,,9,1,Pesca,true,false,POINT (-5.213682336893732 40.3163024404627)
,,,,,,-1,-1,-1,,,89272,14,true,false,false,SGRRF00037,"Refugio de piedra grande con tejado a dos aguas, a pie de pista del Colmenar, en zona de pinar orientado al norte.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,Pista forestal del Colmenar.,La Mangá,1,1,2,false,0,1,,2,1,Varios,false,false,POINT (-4.987129449401932 40.343046285282099)
,,,,,,-1,-1,-1,,,89291,14,true,false,,SGRRF00004,"Pequeño refugio en la garganta de la Solana, en zona de pastos. Cubierta a dos aguas de teja roja árabe. Cercado alrededor de piedra.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Desde la Aliseda por la pista forestal de la garganta de La Solana a 4,5 Km. Situado a 200 metros del final de la pista. Sin señalización.",Carbonero,3,1,2,false,0,3,,2,1,Ganadería,true,false,POINT (-5.347386344204832 40.308475621424407)
,,,,,,-1,-1,-1,,,89292,14,true,false,,SGRRF00018,"Pequeño refugio en la garganta de la Solana, en zona de pastos. Cubierta a dos aguas de teja roja árabe. Cercado alrededor de piedra.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Desde la Aliseda por la pista forestal de la garganta de La Solana a 4,5 Km. Situado a 200 metros del final de la pista. Sin señalización.",El Carbonero,1,1,2,false,0,1,,2,1,Ganadería,true,false,POINT (-5.347276945046617 40.308510081392917)
,,,,,,-1,-1,-1,,,89293,14,true,false,false,SGRRF00058,Caseta de piedra con tejado a dos aguas en un pequeño rellano de la Senda del Torozo.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,Desde el puerto del Pico por la senda del Torozo,Majada del Tío Manteca,1,2,2,false,0,1,,2,1,Montañismo,false,false,POINT (-5.005098292706553 40.321221450133763)
,,,,,,-1,-1,-1,,,89294,14,true,false,,SGRRF00059,,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"El la Garganta de Los Caballeros, en la senda a unas 2 horas andanado desde Navalguijo",Martillo,1,2,2,false,0,1,,2,1,Montañismo,true,false,POINT (-5.55571105206241 40.212613018629824)
,,,,,,-1,-1,-1,,,89295,14,true,false,,SGRRF00017,"Refugio de fortuna circular de piedra, con tejado a dos aguas, bajo y muy alejado, en zona de pradera a bastante altitud.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Camino de la Garganta de Bohoyo, en la base de la última subida hasta la cumbre del Belesar. A 5 h del pueblo de Bohoyo.",El Belesar,1,2,2,false,0,1,,2,1,Montañismo,false,false,POINT (-5.332892131382827 40.265342341851486)
,,,,,,-1,-1,-1,,,89296,14,true,false,,SGRRF00024,"Refugio pequeño y bajo en la senda de la garganta de Bohoyo, tejado a un agua . Uso sólo en mal tiempo. Poco confortable.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,true,"Por el camino de la Garganta de Bohoyo a 2,45 h. Zona de canchales al pie del camino en zona alta.",El Lanchón,1,2,2,false,0,1,,6,1,Varios,true,false,POINT (-5.371572142352866 40.268912263973313)
,,,,,,-1,-1,-1,,,89297,14,true,false,,SGRRF00036,"Edificio grande con dos dependencias adosadas. Una parte con cuarto de leña, habitación grande con suelo de cemento. Buen refugio en caso de mal tiempo.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Camino de la Garganta de Bohoyo en la zona alta de una amplia pradera, separado de la ruta unos 200 metros, próximo a la regadera alta. A 2 h del inicio.",La Longuilla,2,2,2,false,0,3,,2,1,Varios,true,false,POINT (-5.395372091573207 40.274102267263721)
,,,,,,-1,-1,-1,,,89298,14,true,false,,SGRRF00041,"Caseta restaurada con tejado a dos aguas en el camino de la gargantra de Bohoyo, señalizada.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Camino de la Garganta de Bohoyo, después del refugio de La Secá a 50 minutos del inicio de ruta.",La Redonda,2,2,2,false,0,3,,2,1,Varios,true,false,POINT (-5.415422037873293 40.277552243658285)
,,,,,,-1,-1,-1,,,89299,14,true,false,,SGRRF00042,"Caseta con tejado a dos aguas y pequeño corral de caballos a la entrada, en senda de la Garganta de Bohoyo.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,"Camino de la Garganta de Bohoyo, pasada la segunda portera en una pradera a la izquierda. A 35 minutos a pie, por camino entre bosques.",La Secá,2,2,2,false,0,3,,2,1,Varios,true,false,POINT (-5.42214204167741 40.281432192296187)
,,,,,,-1,-1,-1,,,89301,14,true,false,,SGRRF00070,"Edificio grande de piedra, alto, con tejado a dos aguas. En el lado sur del Prado Pozas, cercano a otros refugios.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Desde la plataforma de Gredos a 25 minutos, hacia la Laguna Grande, desviándose 300 m del camino hacia el lado Norte del Prado de Las Pozas. Otra forma de llegar es directamente desde la plataforma a 20 minutos, con dirección Oeste por una cuesta inclina",Regero Llano,1,2,2,false,0,1,,3,2,Varios,true,false,POINT (-5.237305211377826 40.27621114140689)
,,,,,,-1,-1,-1,,,89302,14,false,false,,SGRRF00008,Casa de piedra con tejado a dos aguas y porche cubierto. En la pista del Colmenar con direcion a la torreteta de Horzaduero,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Carretera N-502 en el Puerto del Pico y pista forestal de Orzaduero, al oeste, a 1,2 km.",Casa de Requejo,2,1,2,false,0,6,,4,2,Varios,true,false,POINT (-5.016952420199921 40.325282570024704)
,,,,,,-1,-1,-1,,,89303,14,false,false,,SGRRF00053,"Casa grande utilizada como base de helicópteros en campaña de incendios. Agua, luz, varias habitaciones, cocinas, servicios, depósito de combustible, base de helicópteros, servicios, taquillas.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde la N- 502 en el km 47, al lado este por la entrada a la base de helicópteros.",Llanos de Raigoso,3,1,2,false,0,5,,4,2,Varios,true,false,POINT (-5.01303063898257 40.331768271969786)
,,,,,,-1,-1,-1,,,89304,14,false,false,,SGRRF00005,"Edificio blanco con tejado a dos aguas, con un pequeño porche a la entrada y almacén semiderruido en la pared de atrás.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Carretera N-502 en la Venta de Rasca, por un puente pequeño en la otra orilla de río Piquillo, a 200 m.",Casa,4,1,2,false,0,1,,4,2,Ganadería,true,false,POINT (-5.01434581584419 40.367775422239866)
,,,,,,-1,-1,-1,,,89305,14,false,false,,SGRRF00010,"Edificio de piedra grande con porche de entrada, reparado recientemente.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Carretera N-502 en la entrada a la base de helicopteros y por dentro de la finca a 1,5 km. También en la entrada a las Casas del Colmenar desde la N-502 y siguiendo la pista hasta el fondo de las praderas.",Casa del Mayoral,4,1,2,false,0,4,,4,2,Varios,false,false,POINT (-5.008102503475722 40.343932552714165)
,,,,,,-1,-1,-1,,,89306,14,true,false,,SGRRF00066,Edificio grande con tejado a dos aguas en el lado sur del Prado Pozas,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Desde la plataforma de Gredos a 25 minutos hacia la Laguna Grande, desviado 300 m del camino en el lado norte del Prado de Las Pozas. También se puede llegar directamente desde la plataforma, a 20 minutos, con dirección Oeste por una cuesta inclinada.",Refugio de Paz,1,2,2,false,0,1,,3,2,Varios,true,false,POINT (-5.237113285120031 40.275932195375923)
,,,,,,-1,-1,-1,,,89307,14,true,false,,SGRRF00073,"Edificio austero de dos plantas y cubierta de hormigón con aislante blanco, situado en la base de los Galayos con impresionantes vistas.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Andando desde la plataforma del Nogal del Barranco por el camino del Carril de los Galayos, a 2,3 h.",Victory,1,2,2,true,0,1,,3,2,Montañismo,true,false,POINT (-5.173302170348208 40.2599125170766)
,,,,,,-1,-1,-1,,,89308,14,false,false,,SGRRF00002,Edificio con tejadillo a un agua. Utilizada como dependencia y almacén. Bancos de piedra exteriores en la antigua piscifactoria de Navalperal de Tormes.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde Navalperal hacia el río Tormes, pasado el puente a la izquierda por la pista que sale del Prado del Toro, a 30 metros.",Antigua Piscifactoría,3,1,2,false,0,5,,2,2,Otro,false,false,POINT (-5.288032256646469 40.34800235414464)
,,,,,,-1,-1,-1,,,89309,14,false,false,,SGRRF00001,"Edificio grande rectangular, con cubierta de pizarra negra a dos aguas. Se utliza de almacen.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,Carretera N -502 en la entrada del vivero forestal del Colmenar.,Almacén del Colmenar,1,1,2,false,0,1,,4,2,Varios,false,false,POINT (-5.108426496670928 40.328051448812971)
,,,,,,-1,-1,-1,,,89310,14,true,false,,SGRRF00027,"Refugio con tejado a un agua, mesas y bancos en el exterior.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"A 3,9 Km por pista de tierra desde el puerto de Umbrías (entre la Nava de barco y Umbrías)",Ganadero,1,1,2,false,0,1,,2,1,Varios,true,false,POINT (-5.58466849463304 40.279558758687479)
,,,,,,-1,-1,-1,,,89581,14,true,false,,VLIRF00003,Zona de reserva,2011-06-13T22:00:00Z,1997-06-16T22:00:00Z,1,false,,Cabeza la Parra,1,1,2,false,0,1,,3,1,Recreo,false,false,POINT (-4.540406516493905 40.391270601306132)
,,,,,,-1,-1,-1,,,89311,14,false,false,,SGRRF00050,"Caseta en un puesto de ganaderos de verano, cerca del arroyo, con tejado a una agua. Otras dos chozos de piornos para quesera y pienso para cabras, una tenada de cabras grande y ocupado por cabreros en verano, de junio a octubre",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,Desde Guisando por la pista al Hoyuelo y después por la de las Mesillas. Está al final de la pista forestal pasado el pilón de incendios.,Las Mesilla,1,1,2,false,0,1,,2,2,Ganadería,false,false,POINT (-5.148462199729979 40.249152491179778)
,,,,,,-1,-1,-1,,,89312,14,true,false,,SGRRF00032,"Caseta típica de ganaderos con tejado a dos aguas, dos dependencias y suelo de piedra. En la senda del Puerto de Peón.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Senda del Puerto de Peón desde Hoyos del Espino a 30 minutos del inicio, pasada la segunda portera. Llega la pista forestal.",La Covacha,1,1,2,false,0,1,,2,1,Varios,true,false,POINT (-5.177628627379899 40.300979513186597)
,,,,,,-1,-1,-1,,,89313,14,false,false,,SGRRF00040,"En el pinar de Navarredonda, próximo al cordel de ganado. Tejado a dos aguas. Abierto pero muy poco frecuentado.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde Navarredonda con dirección Valdeascas, 2,4 km y por el cordel de ganado hacia el arroyo de la Potrica. Se entra en el pinar y se sube por la pradera 20 minutos. Entre pinos.",La Potrica,1,2,2,false,0,1,,3,1,Ganadería,false,false,POINT (-5.122582398393429 40.336932488027848)
,,,,,,-1,-1,-1,,,89314,14,false,false,,SGRRF00013,"Pequeña cabaña dentro de los corrales de ganado, con tejado a una agua. Paredes con grandes piedras y cubierta con teja roja árabe.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"En la entrada de la finca de la Covacha, inicio de la senda del Puerto del Peón, seguir la pista hasta que comienza a bajar, a 450 m de la carretera.",Corrales de La Covacha,3,1,2,false,0,3,,2,2,Ganadería,false,false,POINT (-5.190464618885767 40.300195807018476)
,,,,,,-1,-1,-1,,,89315,14,false,false,,SGRRF00031,"Pequeño refugio con tejado a un agua, al lado de la pista forestal, con valla a la entrada.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Pista de Barbellido a Collado Tejedo, cruzando la garganta de Barbellido cerca del refugio de los Mellizos.A 20 minutos andando por la pista de tierra.",La Cepeda,1,1,2,false,0,1,,3,1,Ganadería,false,false,POINT (-5.22289190170053 40.309750694166404)
,,,,,,-1,-1,-1,,,89316,14,false,false,,SGRRF00022,Cubierta de madera y teja a dos aguas. Adosado a la pared un pequeño corral de piedra. Tentadero circular de piedra próximo.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Se llega andando por la garganta de Valdeascas tomando la garganta de los barquillos a 200 metros de esta, 1 h. También se puede llegar en 4x4 por la pista del Helecho.",El Helecho,2,2,2,false,0,11,,2,2,Ganadería,true,false,POINT (-5.135826645280406 40.319454384319471)
,,,,,,-1,-1,-1,,,89317,14,true,false,,SGRRF00044,"En la orilla de la laguna de Galin Gomez o de Barco, con posiblidades de reformas",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Senda de la laguna de Galin Gomez o de Barco, al final de la senda y a la orilla de la laguna.",Laguna de Galin Gómez,1,2,2,false,0,1,,2,1,Montañismo,true,false,POINT (-5.602069972430602 40.233902325710567)
,,,,,,-1,-1,-1,,,89318,14,true,false,,SGRRF00064,Caseta típica de ganaderos en zona alta de pradera con cubierta baja a dos aguas y orientado al sur.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Desde la plataforma de Gredos a 25 minutos por el camino del Puerto de Candeleda, en la otra orilla derecha de la garganta. Desviado de la ruta 400 metros, en zona alta de una pradera. Poco visible.",Prado Puerto,1,2,2,false,0,1,,2,1,Varios,false,false,POINT (-5.234172160220693 40.26399244637188)
,,,,,,-1,-1,-1,,,89319,14,true,false,,SGRRF00067,"En ruinas. Bloques de las paredes de piedra derruidas, cubierta de hormigón caida. Sin uso.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde la plataforma de Gredos dirección a Navasonera , a 1,30 h; o por la ruta del puerto de Candeleda desviandose por el camino del Rey, a 2 h.",Refugio del Rey,1,2,2,false,0,1,,9,1,Montañismo,false,false,POINT (-5.253074769229601 40.251222588990451)
,,,,,,-1,-1,-1,,,89320,14,true,false,,SGRRF00074,Refugio chozo de fortuna,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,Por la senda de Garganta de los Caballeros,Chozo de Laguna de los Caballeros,1,2,2,false,0,1,,6,1,Ganadera,false,false,POINT (-5.541309241124331 40.219485562271792)
,,,,,,-1,-1,-1,,,89321,14,true,false,,SGRRF00057,"Caseta de planta rectangular con tejado de cemento a una agua, en la orilla de la laguna de Galín Goméz.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,false,"Desde en puerto de Umbrías por la pista de tierra andando durante 3 h, en la bajada a la garganta, a la orilla de la laguna.",Majada de Anselmo,1,2,2,false,0,1,,2,1,Ganadería,false,false,POINT (-5.60481137031461 40.253770742270689)
,,,,,,-1,-1,-1,,,89322,14,false,false,,SGRRF00062,"Edificio de piedra, con dos dependencias adosadas iguales y corral de caballos cerca, al pie de la regadera del arroyo de Prado la Casa.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,Desde Hoyos de Espino por la carretera de la plataforma y pasado el puente de Las Juntas y a 1 km por pista de tierra hasta el puente de la garganta de Prado Puerto. Andando 15 m. más hasta el arroyo del Prado de la Casa.,Prado de la Casa,4,2,2,false,0,4,,2,2,Ganadería,true,false,POINT (-5.216349529430145 40.283875103265544)
,,,,,,-1,-1,-1,,,89323,14,false,false,,SGRRF00047,"Refugio con cubierta a un agua, de planta rectangular y dos dependencias en zona de pradera por debajo de la laguna del Duque.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde Solana de Avila a unos 5,5 Km con dirección al puerto del Tremedal, y por la pista de la central del Zaburdón y del Chorro. Al final de la pista se comienza a andar por una senda marcada próxima a la tubería de la central, a 35 minutos.",Laguna del Duque,1,2,2,false,0,1,,2,1,Varios,true,false,POINT (-5.681841533722554 40.305015939580727)
,,,,,,-1,-1,-1,,,89324,14,true,false,,SGRRF00069,,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Desde Bohoyo, saliendo de las escuelas por el camino al pinar, hasta alcanzar Sierra Llana. Situado en un regajo o pradera, en la cuerda. También desde Navalonguilla por el camino de La Guía.",Regajo de la Cruz,1,2,2,false,0,1,,6,1,Varios,false,false,POINT (-5.443246678663198 40.270685045738347)
,,,,,,-1,-1,-1,,,89326,14,true,false,,SGRRF00045,"Cabaña pequeña de piedra con tejado a dos aguas, y banco exterior de piedra. En la senda de la Laguna de la Nava.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Senda de la Garganta de la Nava, en zona de pradera, a media hora del inicio en la portera de la sierra.",Navacasera,1,2,2,false,0,1,,2,1,Varios,false,false,POINT (-5.565184572799794 40.263484299536643)
,,,,,,-1,-1,-1,,,89327,14,true,false,,SGRRF00046,"Refugio de fortuna de piedra, con tejado a un agua. En la senda de la Laguna de la Nava.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,false,"Senda de la Garganta de la Nava, en una zona de pradera, a 45 minutos del inicio en la portera de la sierra.",La Losa,1,2,2,false,0,1,,2,1,Varios,false,false,POINT (-5.567203122565528 40.255162067928374)
,,,,,,-1,-1,-1,,,89328,14,false,false,,SGRRF00016,Refugio en la entrada de la finca del Baldío. Cubierta de teja de cemento gris a un agua.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,4,false,"Desde Navarredonda a 4 Km por el camino a Valdeascas y por el Cordel del Puerto del Pico a Barco de Avila, dirección Este rodeando el pinar, hasta el alto del Cotorro. Entrada de tierra y valla ganadera. Visible desde en cordel.",El Baldío,1,1,2,false,0,1,,2,2,Ganadería,true,false,POINT (-5.109932345096888 40.341532453187185)
,,,,,,-1,-1,-1,,,89329,14,true,false,,SGRRF00025,Edificio moderno sobre la cabezera de la Laguna Grande de Gredos de forma rectangular y dos plantas.,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,1,true,"Desde la plataforma de Gredos por el camino de la Laguna Grande de Gredos 2,3 h.",Elola,1,2,2,true,0,1,,3,2,Montañismo,true,true,POINT (-5.279883110053654 40.250607255524358)
,,,,,,-1,-1,-1,,,89330,14,true,false,,SGRRF00026,,2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,2,false,,FALTA NOMBRE,4,3,2,false,0,4,,7,3,,false,false,POINT (-5.153220345655541 40.307527568442694)
,,,,,,-1,-1,-1,,,89277,14,true,false,false,SGRRF00029,"Refugio de dos plantas, tejado a dos aguas con cubierta de teja. Piso de cemento, escalera de madera y chapado exterior en parte con piedra. Cuarto exterior adosado con puerta exterior.",2010-07-22T22:00:00Z,1996-06-19T22:00:00Z,3,true,Pista forestal de la Garganta Blanca,La Albarea,1,1,2,false,0,1,,3,1,Varios,true,false,POINT (-5.247632094585389 40.215602401117806)
